internal_id,id_text,tr_oracc,tr_cdli
5953,P205771,2(aš),2(asz)
5954,P205771,3(barig),3(barig)
5955,P205771,ziz₂,ziz2
5956,P205771,gur,gur
5957,P205771,i₃-dub,i3-dub
5958,P205771,a-ša₃,a-sza3
5959,P205771,he-gal₂,he-gal2
5960,P205771,še,sze
5961,P205771,zi₃-KA,zi3-KA
5962,P205771,e₂,e2
5963,P205771,{d}šu-{d}suen,{d}szu-{d}suen
5964,P205771,ki,ki
5965,P205771,ur-{d}ba-ba₆-ta,ur-{d}ba-ba6-ta
5966,P205771,lugal-abzu-ta,lugal-abzu-ta
5967,P205771,šu,szu
5968,P205771,ba-ti,ba-ti
5969,P205771,iti,iti
5970,P205771,ezem-{d}dumu-zi,ezem-<{d}>dumu-zi
5971,P205771,mu,mu
5972,P205771,e₂,e2
5973,P205771,{d}šara₂,{d}szara2
5974,P205771,umma{ki},umma<{ki}>
5975,P205771,ba-du₃,ba-du3
5976,P203248,4(geš₂),4(gesz2)
5977,P203248,3(u),3(u)
5978,P203248,gur,gur
5979,P203248,lugal,lugal
5980,P203248,i₃-dub,i3-dub
5981,P203248,ur-nig₂,ur-nig2
5982,P203248,ku₃-dim₂-ta,ku3-dim2-ta
5983,P203248,ki,ki
5984,P203248,ba-zi-ta,ba-zi-ta
5985,P203248,lu₂-bi-mu,lu2-bi-mu
5986,P203248,šu,szu
5987,P203248,ba-ti,ba-ti
5988,P203248,iti,iti
5989,P203248,še-sag₁₁-ku₅,sze-sag11-ku5
5990,P203248,mu,mu
5991,P203248,ur-bi₂-lum{ki},ur-bi2-lum{ki}
5992,P203248,ba-hul,ba-hul
5993,P204917,4(aš),4(asz)
5994,P204917,4(barig),4(barig)
5995,P204917,še,sze
5996,P204917,gur,gur
5997,P204917,lugal,lugal
5998,P204917,ša₃-gal,sza3-gal
5999,P204917,udu,udu
6000,P204917,ki,ki
6001,P204917,lu₂-kal-la-ta,lu2-kal-la-ta
6002,P204917,kišib₃,kiszib3
6003,P204917,lu₂-ba-a,lu2-ba-a
6004,P204917,e₂-kikken-ta,e2-kikken-ta
6005,P204917,iti,iti
6006,P204917,mu-šu-du₇,mu-szu-du7
6007,P204917,mu,mu
6008,P204917,hu-hu-nu-ri{ki},hu-hu-nu-ri{ki}
6009,P204917,lu₂-{d}ba-ba₆,lu2-{d}ba-ba6
6010,P204917,dub-sar,dub-sar
6011,P204917,dumu,dumu
6012,P204917,lu₂-kal-la,lu2-kal-la
6013,P205853,1(diš),1(disz)
6014,P205853,sila₃,sila3
6015,P205853,i₃-geš,i3-gesz
6016,P205853,er₃-ra-mu-da-NE,er3-ra-mu-da-NE
6017,P205853,iti,iti
6018,P205853,munu₄-gu₇,munu4-gu7
6019,P205853,mu,mu
6020,P205853,{d}i-bi₂-{d}suen,{d}i-bi2-{d}suen
6021,P205853,lugal,lugal
6022,P205853,er₃-ra-mu-da-NE,er3-ra-mu-da-NE
6023,P205853,ra₂-gaba,ra2-gaba
6024,P205853,ARAD₂,ARAD2
6025,P205853,lugal,lugal
6026,P205643,2(aš),2(asz)
6027,P205643,še,sze
6028,P205643,gur,gur
6029,P205643,ki,ki
6030,P205643,ur-bad₃-tibirₓ(KU)-ra-ta,ur-bad3-tibirx(KU)-ra-ta
6031,P205643,kišib₃,kiszib3
6032,P205643,lu₂-sa₆-ga,lu2-sa6-ga
6033,P205643,nu-banda₃,nu-banda3
6034,P205643,iti,iti
6035,P205643,še-sag₁₁-ku₅,sze-sag11-ku5
6036,P205643,mu,mu
6037,P205643,na-ru₂-a,na-ru2-a
6038,P205643,mah,mah
6039,P205643,ba-du₃,ba-du3
6040,P205643,lu₂-sa₆-ga,lu2-sa6-ga
6041,P205643,dub-sar,dub-sar
6042,P205643,dumu,dumu
6043,P205643,lu₂-{d}bil₃-ga-mes,lu2-{d}bil3-ga-mes
6044,P205643,nu-banda₃,nu-banda3
6045,P203383,1(gešʾu),1(gesz'u)
6046,P203383,3(geš₂),3(gesz2)
6047,P203383,3(u),3(u)
6048,P203383,6(aš),6(asz)
6049,P203383,še,sze
6050,P203383,gur,gur
6051,P203383,lugal,lugal
6052,P203383,še,sze
6053,P203383,geme₂,geme2-usz-bar
6059,P203383,muš-ta,ba-zi-ta
6069,P205381,3(u),3(u)
6070,P205381,5(diš),5(disz)
6071,P205381,ma-na,ma-na
6072,P205381,1(u),1(u)
6073,P205381,4(diš),4(disz)
6074,P205381,gin₂,gin2
6075,P205381,siki,siki
6076,P205381,du,du
6077,P205381,ugu₂-e,ugu2-e
6078,P205381,tak₄-a,tak4-a
6079,P205381,si-i₃-tum,si-i3-tum
6080,P205381,nig₂-ka₉,nig2-ka9
6081,P205381,ak,ak
6083,P205381,bi₂-du₁₁-ga-ka,bi2]-du11-ga-ka
6084,P205381,x-da-gi-na,[...]-da-gi-na
6085,P205381,x-ta,[...]-ta
6086,P205381,kišib₃,kiszib3
6087,P205381,bi₂-du₁₁-ga,bi2-du11-ga
6088,P205381,dumu,dumu
6089,P205381,ku₅-da,ku5-da
6090,P205381,giri₃,giri3
6091,P205381,lu₂-{d}ba-ba₆,lu2-{d}ba-ba6
6092,P205381,su-su-dam,su-su-dam
6093,P205381,mu,mu
6094,P205381,e₂,e2
6095,P205381,{d}šara₂,{d}szara2
6096,P205381,ba-du₃,ba-du3
6097,P205381,ku₅-da-{d}ba-ba₆,ku5-da-{d}ba-ba6
6098,P205381,dub-sar,dub-sar
6099,P205381,dumu,dumu
6100,P205381,ur-{d}nun-gal,ur-{d}nun-gal
6101,P205381,ugula,ugula
6102,P205381,uš-bar,usz-bar
6103,P204410,4(barig),4(barig)
6104,P204410,1(ban₂),1(ban2)
6105,P204410,zi₃-gu,zi3-gu
6106,P204410,sig₅,sig5
6107,P204410,lugal,lugal
6108,P204410,1(aš),1(asz)
6109,P204410,4(barig),4(barig)
6110,P204410,4(ban₂),4(ban2)
6111,P204410,zi₃-gu,zi3-gu
6112,P204410,du,du
6113,P204410,gur,gur
6114,P204410,lugal,lugal
6115,P204410,ma₂-a,ma2-a
6116,P204410,si-ga,si-ga
6117,P204410,ki,ki
6118,P204410,ur-{d}ba-ba₆-ta,ur-{d}ba-ba6-ta
6119,P204410,kišib₃,kiszib3
6120,P204410,ur-{d}nanše,ur-{d}nansze
6121,P204410,ma₂-lah₄,ma2-lah4
6122,P204410,iti,iti
6123,P204410,ezem-{d}ba-ba₆,ezem-{d}ba-ba6
6124,P204410,mu,mu
6125,P204410,{d}amar-{d}suen,{d}amar-{d}suen
6126,P204410,lugal-e,lugal-e
6127,P204410,ur-bi₂-i₃-lum{ki},ur-bi2-i3-lum{ki}
6128,P204410,ba-hul,ba-hul
6129,P204410,ur-{d}nanše,ur-{d}nansze
6130,P204410,ma₂-lah₄,ma2-lah4
6131,P204410,dumu,dumu
6132,P204410,lu₂-dingir-ra,lu2-dingir-ra
6133,P206501,3(geš₂),3(gesz2)
6134,P206501,4(u),4(u)
6135,P206501,2(aš),2(asz)
6136,P206501,3(barig),3(barig)
6137,P206501,3(ban₂),3(ban2)
6138,P206501,še,sze
6139,P206501,gur,gur
6140,P206501,ša₃-ku₃-ge,sza3-ku3-ge
6141,P206501,i₃-dab₅,i3-dab5
6142,P206501,a-ša₃,a-sza3
6143,P206501,la-za-wi,la-<za>-wi
6144,P204685,1(diš),1(disz)
6145,P204685,1/3(diš),1/3(disz)
6146,P204685,ma-na,ma-na
6147,P204685,la₂,la2
6148,P204685,1(diš),1(disz)
6149,P204685,gin₂,gin2
6150,P204685,ku₃-babbar,ku3-babbar
6151,P204685,a₂,a2
6152,P204685,dam-gar₃,dam-gar3
6153,P204685,ku₃-la₂,ku3-la2
6154,P204685,ki,ki
6155,P204685,a-tu,a-tu
6156,P204685,dub-sar,dub-sar
6157,P204685,he₂-dab₅-ta,he2-dab5-ta
6158,P204685,ur-{d}suen,ur-{d}suen
6159,P204685,ku₃-la₂-e,ku3-la2-e
6160,P204685,šu,szu
6161,P204685,ba-ti,ba-ti
6162,P204685,iti,iti
6163,P204685,munu₄-gu₇,munu4-gu7
6164,P204685,mu,mu
6165,P204685,en-mah-gal-an-na,en-mah-gal-an-na
6166,P204685,en,en
6167,P204685,{d}nanna,{d}nanna
6168,P204685,ba-a-hun,ba-a-hun
6169,P204685,maš-da-ri-a,masz-da-ri-a
6170,P204685,a₂-ki-ti-še₃,a2-ki-ti-sze3
6171,P204685,ku₃,ku3
6172,P204685,sag-tuku,sag-tuku
6173,P204685,ur-{d}suen,ur-{d}suen
6174,P204685,dumu,dumu
6175,P204685,bar-bar,bar-bar
6176,P204685,ku₃-la₂,ku3-la2
6177,P204685,dingir,dingir
6178,P204685,si-sa₂,si-sa2
6179,P203617,3(aš),3(asz)
6180,P203617,še,sze
6181,P203617,gur,gur
6182,P203617,lugal,lugal
6183,P203617,še,sze
6184,P203617,nig₂-gal₂-la,nig2-gal2-la
6185,P203617,ki,ki
6186,P203617,i₃-kal-la-ta,i3-kal-la-ta
6187,P203617,kišib₃,kiszib3
6188,P203617,ur-sa₆-ga-mu,ur-sa6-ga-mu
6189,P203617,dumu,dumu
6190,P203617,ku-li,ku-li
6191,P203617,še-ba,sze-ba
6192,P203617,sipa,sipa
6193,P203617,mar-tu-še₃,mar-tu-(sze3)
6194,P203617,mu,mu
6195,P203617,us₂-sa,us2-sa
6196,P203617,ki-maš{ki},ki-masz{ki}
6197,P203617,ba-hul,ba-hul
6198,P203617,nig₂-u₂-rum,nig2-u2-rum
6199,P203617,dub-sar,dub-sar
6200,P203617,dumu,dumu
6201,P203617,ku-li,ku-li
6202,P203617,nu-banda₃,nu-banda3
6203,P203617,ur-sa₆-ga-mu,ur-sa6-ga-mu
6204,P203617,dumu,dumu
6205,P203617,ku-li,ku-li
6206,P204999,1(eše₃),1(esze3)
6207,P204999,3(iku),3(iku)
6208,P204999,GAN₂,GAN2
6209,P204999,zar₃,zar3
6210,P204999,tab-ba,tab-ba
6211,P204999,a-ša₃,a-sza3
6212,P204999,agar₄-tur,agar4-tur
6213,P204999,u₃,u3
6214,P204999,a-ša₃,a-sza3
6215,P204999,{geš}ma-nu,{gesz}ma-nu
6216,P204999,A-A-AN,A-[A]-AN
6217,P204999,kišib₃,kiszib3
6218,P204999,lugal-e₂-mah-e,lugal-e2-mah-e
6219,P204999,mu,mu
6220,P204999,us₂-sa,us2-sa
6221,P204999,hu-hu-nu-ri{ki},hu-hu-nu-ri{ki}
6222,P204999,ba-hul,ba-hul
6223,P204999,lugal-e₂-mah-e,lugal-e2-mah-e
6224,P204999,dub-sar,dub-sar
6225,P204999,dumu,dumu
6227,P203395,3(aš),3(asz)
6228,P203395,3(ban₂),3(ban2)
6229,P203395,dabin,dabin
6230,P203395,gur,gur
6231,P203395,lugal,lugal
6232,P203395,ki,ki
6233,P203395,lu₂-{d}ur-asari-ta,lu2-{d}ur-asari-ta
6234,P203395,kišib₃,kiszib3
6235,P203395,lu₂-{d}nin-šubur,lu2-{d}nin-szubur
6236,P203395,dumu,dumu
6237,P203395,ur-sa₆-ga,ur-sa6-ga
6238,P203395,diri,diri
6239,P203395,še,sze
6240,P203395,si-ga,si-ga
6241,P203395,iti,iti
6242,P203395,šu-numun,szu-numun
6243,P203395,mu,mu
6244,P203395,us₂-sa,us2-sa
6245,P203395,ur-bi₂-lum{ki},ur-bi2-lum{ki}
6246,P203395,ba-hul,ba-hul
6247,P203395,lu₂-{d}nin-šubur,lu2-{d}nin-szubur
6248,P203395,dub-sar,dub-sar
6249,P203395,dumu,dumu
6250,P203395,ur-sa₆-ga,ur-sa6-ga
6251,P203948,4(barig),4(barig)
6252,P203948,2(ban₂),2(ban2)
6253,P203948,dabin,dabin
6254,P203948,lugal,lugal
6255,P203948,zi₃-KA,zi3-KA
6256,P203948,dam,dam
6257,P203948,erin-da,erin-da
6258,P203948,ki,ki
6259,P203948,ur-{d}nanše-ta,ur-{d}nansze-ta
6260,P203948,ur-{d}lamma,ur-{d}lamma
6261,P203948,dumu,dumu
6262,P203948,erin-da,erin-da
6263,P203948,šu,szu
6264,P203948,ba-ti,ba-ti
6265,P203948,iti,iti
6266,P203948,gu₄-ra₂-bi₂-mu₂-mu₂,gu4-ra2-bi2-mu2-mu2
6267,P203948,mu,mu
6268,P203948,us₂-sa,us2-sa
6269,P203948,ki-maš{ki},ki-masz{ki}
6270,P203948,mu,mu
6271,P203948,us₂-sa-a-bi,us2-sa-a-bi
6272,P202836,1(aš),1(asz)
6273,P202836,3(ban₂),3(ban2)
6274,P202836,3(diš),3(disz)
6275,P202836,sila₃,sila3
6276,P202836,geš-i₃,gesz-i3
6277,P202836,gur,gur
6278,P202836,lugal,lugal
6279,P202836,mu,mu
6280,P202836,ur-nig₂,ur-nig2
6281,P202836,dumu,dumu
6282,P202836,lu₂-nam₂-gal-še₃,lu2-nam2-gal-sze3
6283,P202836,kišib₃,kiszib3
6284,P202836,lu₂-{d}nin-šubur,lu2-{d}nin-szubur
6285,P202836,ib₂-ra,ib2-ra
6286,P202836,mu,mu
6287,P202836,ša-aš-ru{ki},sza-asz-ru{ki}
6288,P202836,ba-hul,ba-hul
6289,P202791,1(geš₂),1(gesz2)
6290,P202791,3(u),3(u)
6291,P202791,la₂,la2
6292,P202791,1(diš),1(disz)
6293,P202791,udu,udu
6294,P202791,1(u),1(u)
6295,P202791,2(diš),2(disz)
6296,P202791,maš₂,masz2
6297,P202791,si-i₃-tum,si-i3-tum
6298,P202791,mu,mu
6299,P202791,us₂-sa,us2-sa
6300,P202791,e₂,e2
6301,P202791,puzur₄-{d}da-gan,puzur4-{d}<da-gan>
6302,P202791,lu₂-{d}nin-gir₂-su,lu2-{d}nin-gir2-su
6303,P202791,kišib₃,kiszib3
6304,P202791,a₂-na-mu,a2-na-mu
6305,P202791,iti,iti
6306,P202791,ezem-{d}ba-ba₆,ezem-{d}ba-ba6
6307,P205378,1(u),1(u)
6308,P205378,3(aš),3(asz)
6309,P205378,3(ban₂),3(ban2)
6310,P205378,še,sze
6311,P205378,gur,gur
6312,P205378,lugal,lugal
6313,P205378,ki,ki
6314,P205378,ARAD₂-{d}ba-ba₆-ta,ARAD2-{d}ba-ba6-ta
6315,P205378,3(u),3(u)
6316,P205378,9(aš),9(asz)
6317,P205378,1(barig),1(barig)
6318,P205378,3(ban₂),3(ban2)
6319,P205378,5(diš),5(disz)
6320,P205378,sila₃,sila3
6321,P205378,ki,ki
6322,P205378,tu-ra-am-i₃-li₂-ta,tu-ra-am-i3-li2-ta
6323,P205378,gaba-ri,gaba-ri
6324,P205378,ARAD₂-mu,ARAD2-mu
6325,P205378,mu,mu
6326,P205378,si-ma-num₂{ki},si-ma-num2{ki}
6327,P205378,ba-hul,ba-hul
6328,P207657,2(diš),2(disz)
6329,P207657,{uruda}ha-bu₃-da,{uruda}ha-bu3-da
6330,P207657,ki,ki
6331,P207657,lu₂-dingir-ra-ta,lu2-dingir-ra-ta
6332,P207657,kišib₃,kiszib3
6333,P207657,lu₂-gu₃-de₂-a,lu2-gu3-de2-a
6334,P207657,iti,iti
6335,P207657,še-sag₁₁-ku₅,sze-sag11-ku5
6336,P207657,lu₂-gu₃-de₂-a,lu2-gu3-de2-a
6337,P207657,dub-sar,dub-sar
6338,P207657,dumu,dumu
6339,P207657,lu₂-{d}ba-ba₆,lu2-{d}ba-ba6
6340,P203983,1(u),1(u)
6341,P203983,1(aš),1(asz)
6342,P203983,5(diš),5(disz)
6343,P203983,sila₃,sila3
6344,P203983,še,sze
6345,P203983,gur,gur
6346,P203983,lugal,lugal
6347,P203983,ki,ki
6348,P203983,ur-{d}en-lil₂-la₂-ta,ur-{d}en-lil2-la2-ta
6349,P203983,ha-ba-mu,ha-ba-mu
6350,P203983,šu,szu
6351,P203983,ba-ti,ba-ti
6352,P203983,iti,iti
6353,P203983,še-sag₁₁-ku₅,sze-sag11-ku5
6354,P203983,mu,mu
6355,P203983,ha-ar-ši{ki},ha-ar-szi{ki}
6356,P203983,ba-hul,ba-hul
6357,P204814,1(u),1(u)
6358,P204814,1(aš),1(asz)
6359,P204814,še,sze
6360,P204814,gur,gur
6361,P204814,lugal,lugal
6362,P204814,še,sze
6363,P204814,zi₃-KA,zi3-KA
6364,P204814,ki,ki
6365,P204814,lu₂-ki-nu-nir{ki}-ta,lu2-ki-nu-nir{ki}-ta
6366,P204814,kišib₃,kiszib3
6367,P204814,ur-{d}ba-ba₆,ur-{d}ba-ba6
6368,P204814,dumu,dumu
6369,P204814,ur-i₇-eden-na,ur-<i7>-eden-na
6370,P204814,iti,iti
6371,P204814,še-il₂-la,sze-il2-la
6372,P204814,mu,mu
6373,P204814,en-unu₆-gal,en-unu6-gal
6374,P204814,{d}inanna,{d}inanna
6375,P204814,ba-hun,ba-hun
6376,P204814,ur-{d}ba-ba₆,ur-{d}ba-ba6
6377,P204814,dub-sar,dub-sar
6378,P204814,dumu,dumu
6379,P204814,ur-i₇-eden-na,ur-i7-eden-na
6380,P204855,1(barig),1(barig)
6381,P204855,4(diš),4(disz)
6382,P204855,5/6(diš),5/6(disz)
6383,P204855,sila₃,sila3
6384,P204855,i₃-geš,i3-gesz
6385,P204855,lugal,lugal
6386,P204855,geme₂,geme2
6387,P204855,kikken₂,kikken2
6388,P204855,e₂-kikken₂,e2-kikken2
6389,P204855,šu,szu
6390,P204855,ba-ab-ti,ba-ab-ti
6391,P204855,giri₃,giri3
6392,P204855,{d}nanna-zi-ša₃-gal₂,{d}nanna-zi-sza3-gal2
6393,P204855,u₃,u3
6394,P204855,lu₂-{d}ba-ba₆,lu2-{d}ba-ba6
6395,P204855,dub-sar,dub-sar
6396,P204855,zi-ga,zi-ga
6397,P204855,iti,iti
6398,P204855,ezem-{d}li₉-si₄,ezem-{d}li9-si4
6399,P204855,mu,mu
6400,P204855,{d}amar-{d}suen,{d}amar-{d}suen
6401,P204855,lugal-e,lugal-e
6402,P204855,ša-aš-ru-um{ki},sza-asz-ru-um{ki}
6403,P204855,mu-hul,mu-hul
6404,P207598,1(aš),1(asz)
6405,P207598,3(barig),3(barig)
6406,P207598,še,sze
6407,P207598,gur,gur
6408,P207598,lugal,lugal
6409,P207598,ša₃-gal,sza3-gal
6410,P207598,erin₂-še₃,erin2-sze3
6411,P207598,ki,ki
6412,P207598,gu-za-ni-ta,gu-za-ni-ta
6413,P207598,kišib₃,kiszib3
6414,P207598,lu₂-{d}nanše,lu2-{d}nansze
6415,P207598,dumu,dumu
6416,P207598,ur-bar-ra,ur-bar-ra
6417,P207598,mu,mu
6418,P207598,ur-{d}ba-ba₆,ur-{d}ba-ba6
6419,P207598,dumu,dumu
6420,P207598,lugal-dumu-gi₇-še₃,lugal-dumu-gi7-sze3
6421,P207598,ugula,ugula
6422,P207598,lu₂-bi,lu2-bi
6423,P207598,iti,iti
6424,P207598,ezem-{d}ba-ba₆,ezem-{d}ba-ba6
6425,P207598,ur-{d}nanše,ur-{d}nansze
6426,P207598,dumu,dumu
6427,P207598,ur-sa₆-ga,ur-sa6-ga
6428,P202835,1(u),1(u)
6429,P202835,še,sze
6430,P202835,gur,gur
6431,P202835,lugal,lugal
6432,P202835,la₂-ia₃,la2-ia3
6433,P202835,su-ga,su-ga
6434,P202835,ki,ki
6435,P202835,tul₂-ta-ta,tul2-ta-ta
6436,P202835,ur-sa₆-ga,ur-sa6-ga
6437,P202835,muhaldim,muhaldim
6438,P202835,šu,szu
6439,P202835,ba-ti,ba-ti
6440,P202835,giri₃,giri3
6441,P202835,ša-gu,sza-gu
6442,P202835,mu,mu
6443,P202835,ša-aš-ru-um{ki},sza-asz-ru-um{ki}
6444,P202835,ba-hul,ba-hul
6445,P205242,1(diš),1(disz)
6446,P205242,udu,udu
6447,P205242,niga,niga
6448,P205242,1(diš),1(disz)
6449,P205242,maš₂,masz2
6450,P205242,a-bu-um-dingir,a-bu-um-dingir
6451,P205242,ensi₂,ensi2
6452,P205242,sa-bu-um{ki},sa-bu-um{ki}
6453,P205242,zi-ga,zi-ga
6454,P205242,lugal-nam₂-mah,lugal!-nam2-mah
6455,P205242,iti,iti
6456,P205242,amar-a-a-si,amar-a-a-si
6457,P205242,mu,mu
6458,P205242,{d}šu-{d}suen,{d}szu-{d}suen
6459,P205242,lugal,lugal
6460,P206036,2(barig),2(barig)
6461,P206036,5(diš),5(disz)
6462,P206036,sila₃,sila3
6463,P206036,še,sze
6464,P206036,ka-ga,ka-ga
6465,P206036,gi-na,gi-na
6466,P206036,šeš-kal-la,szesz-kal-la
6467,P206036,gi-ne-dam,gi-ne-dam
6468,P206036,ki,ki
6469,P206036,ur-bad₃-tibirₓ(KU)-ra-ta,ur-bad3-tibirx(KU)-ra-ta
6470,P206036,kišib₃,kiszib3
6471,P206036,ARAD₂,ARAD2
6472,P206036,kikken₂,kikken2
6473,P206036,su-su-dam,su-su-dam
6474,P206036,mu,mu
6475,P206036,si-mu-ru-um{ki},si-mu-ru-um{ki}
6476,P206036,ba-hul,ba-hul
6477,P206036,bur-sag-ki-du₁₀,bur-sag-ki-du10
6478,P206036,kikken₂,kikken2
6479,P206036,{d}x,{d}[...]
6480,P206036,dumu,dumu
6481,P206036,lu₂-{d}x,lu2-{d}[...]
6482,P204699,2(u),2(u)
6483,P204699,5(diš),5(disz)
6484,P204699,guruš,gurusz
6485,P204699,1/2(diš),1/2(disz)
6486,P204699,sila₃,sila3
6487,P204699,i₃-ta,i3-ta
6488,P204699,i₃-geš-bi,i3-gesz-bi
6489,P204699,1(u),1(u)
6490,P204699,2(diš),2(disz)
6491,P204699,1/2(diš),1/2(disz)
6492,P204699,sila₃-ta,sila3-ta
6493,P204699,erin₂,erin2
6494,P204699,ma₂-ad-ga-aš,ma2-ad-ga-asz
6495,P204699,ki,ki
6496,P204699,ur-ab-ba-ta,ur-ab-ba-ta
6497,P204699,ur-{geš}gigir,ur-{gesz}gigir
6498,P204699,šu,szu
6499,P204699,ba-ti,ba-ti
6500,P204699,nu-banda₃,nu-banda3
6501,P204699,a-hu-um-a,a-hu-um-a
6502,P204699,iti,iti
6503,P204699,amar-a-a-si,amar-a-a-si
6504,P204699,mu,mu
6505,P204699,en-mah-gal-an-na,en-mah-gal-an-na
6506,P204699,en,en
6507,P204699,{d}nanna,{d}nanna
6508,P204699,ba-hun,ba-hun
6509,P204699,ur-{geš}gigir,ur-{gesz}gigir
6510,P204699,dumu,dumu
6511,P204699,ma-an-šum₂,ma-an-szum2
6513,P202911,sila₃,sila3]
6514,P202911,i₃-geš,i3-gesz
6515,P202911,ki,ki
6516,P202911,ur-ab-ba-ta,ur-ab#-ba-ta
6517,P202911,kišib₃,[kiszib3]
6518,P202911,lu₂-{d}nin-gir₂-su,lu2-{d}nin-gir2-su
6519,P202911,dumu,dumu
6520,P202911,ba-zi,ba-zi
6521,P202911,iti,iti
6522,P202911,diri,diri
6523,P202911,še-sag₁₁-ku₅,sze-sag11-ku5
6524,P202911,mu,mu
6525,P202911,ša-aš-ru-um{ki},sza-asz-ru-um{ki}
6526,P202911,ba-hul,ba-hul
6527,P202911,lu₂-{d}nin-gir₂-su,lu2-{d}nin-gir2-su
6528,P202911,dub-sar,dub-sar
6529,P202911,dumu,dumu
6530,P202911,ba-zi,ba-zi
6531,P204911,1(geš₂),1(gesz2)
6532,P204911,7(diš),7(disz)
6533,P204911,{uruda}ha-bu₃-da,{uruda}ha-bu3-da
6534,P204911,ki-la₂-bi,ki-la2-bi
6535,P204911,1(u),1(u)
6536,P204911,5(diš),5(disz)
6537,P204911,ma-na,ma-na
6538,P204911,5(diš),5(disz)
6539,P204911,gin₂,gin2
6540,P204911,ba-zi-ir,ba-zi-ir
6541,P204911,ki,ki
6542,P204911,lugal-im-ru-a-ta,lugal-im-ru-a-ta
6543,P204911,ur-{d}nin-geš-zi-da,ur-{d}nin-gesz-zi-da
6544,P204911,šu,szu
6545,P204911,ba-ti,ba-ti
6546,P204911,giri₃,giri3
6547,P204911,ur-{d}nun-gal,ur-{d}nun-gal
6548,P204911,giri₃,giri3
6549,P204911,na-ni,na-ni
6550,P204911,iti,iti
6551,P204911,ezem-{d}šul-gi,ezem-{d}szul-gi
6552,P204911,mu,mu
6553,P204911,hu-uh₂-nu-ri{ki},hu-uh2-nu-ri{ki}
6554,P204911,ba-hul,ba-hul
6555,P204870,1(aš),1(asz)
6556,P204870,še,sze
6557,P204870,gur,gur
6558,P204870,lugal,lugal
6559,P204870,mu,mu
6560,P204870,en-mah-gal,en-mah-gal
6561,P204870,3(barig),3(barig)
6562,P204870,ma₂,ma2
6563,P204870,lu₂-{geš}gigir,lu2-{gesz}gigir
6564,P204870,dumu,dumu
6565,P204870,ur-{d}nu-muš-da,ur-{d}<nu>-musz-da
6566,P204870,1(barig),1(barig)
6567,P204870,e₂-kikken₂-ta,e2-kikken2-ta
6568,P204870,ki,ki
6569,P204870,ur-bad₃-tibirₓ(KU)-ra-ta,ur-bad3-tibirx(KU)-ra-ta
6570,P204870,lu₂-{d}igi-ma-še₃,lu2-{d}igi-ma-sze3
6571,P204870,šu,szu
6572,P204870,ba-ti,ba-ti
6573,P204870,su-su-dam,su-su-dam
6574,P204870,mu,mu
6575,P204870,hu-hu-nu-ri{ki},hu-hu-nu-ri{ki}
6576,P204870,ba-hul,ba-hul
6577,P204905,2(barig),2(barig)
6578,P204905,še,sze
6579,P204905,lugal,lugal
6580,P204905,ki,ki
6581,P204905,ša₃-ku₃-ge-ta,sza3-ku3-ge-ta
6582,P204905,kišib₃,kiszib3
6583,P204905,ur-x,ur-[...]
6584,P204905,giri₃,giri3
6585,P204905,{d}nin-mar{ki}-ka,{d}nin-mar{ki}-ka
6586,P204905,iti,iti
6587,P204905,ezem-{d}dumu-zi,ezem-{d}dumu-zi
6588,P204905,mu,mu
6589,P204905,hu-hu-nu-ri{ki},hu-hu-nu-ri{ki}
6590,P204905,ba-hul,ba-hul
6591,P204905,lu₂-kal-la,lu2-kal-la
6592,P204905,dub-sar,dub-sar
6593,P204905,dumu,dumu
6594,P204905,ur-e₂-an-na,ur-e2-an-na
6595,P203408,2(u),2(u)
6596,P203408,še,sze
6597,P203408,gur,gur
6598,P203408,lugal,lugal
6599,P203408,še,sze
6600,P203408,en,en
6601,P203408,{d}nanše-ka,{d}nansze-ka
6602,P203408,še-numun-še₃,sze-numun-sze3
6603,P203408,ki,ki
6604,P203408,a-li-ah-ta,a-li-ah-ta
6605,P203408,a-ša₃,a-sza3
6606,P203408,gu₂-tur-ta,gu2-tur-ta
6607,P203408,kišib₃,kiszib3
6608,P203408,lu₂-{d}nin-giri₁₆-da,lu2-{d}nin-giri16-da
6609,P203408,dumu,dumu
6610,P203408,inim-{d}inanna,inim-{d}inanna
6619,P203408,lu₂-zi-mu,dumu
6621,P203400,3(u),3(u)
6622,P203400,udu,udu
6623,P203400,la₂-ia₃,la2-ia3
6624,P203400,su-ga,su-ga
6625,P203400,3(diš),3(disz)
6626,P203400,udu,udu
6627,P203400,maš-da-ri-a,masz-da-ri-<a>
6628,P203400,ki,ki
6629,P203400,ba-a-ta,ba-a-ta
6630,P203400,kišib₃,kiszib3
6631,P203400,ur-sag-ub₃{ki},ur-sag-ub3{ki}
6632,P203400,giri₃,giri3
6633,P203400,nam-mah,nam-mah
6634,P203400,iti,iti
6635,P203400,munu₄-gu₇,munu4-gu7
6636,P203400,mu,mu
6637,P203400,us₂-sa,us2-sa
6638,P203400,ur-bi₂-lum{ki},ur-bi2-lum{ki}
6639,P203400,ba-hul,ba-hul
6640,P203400,ur-sag-ub₃{ki},ur-sag-ub3{ki}
6641,P203400,dumu,dumu
6642,P203400,da-ti-e,da-ti-e?
6643,P203400,sipa,sipa
6655,P205231,3(ban₂),3(ban2)
6656,P205231,ga-ar₃,ga-ar3
6657,P205231,lugal,lugal
